layer,mode,auroc_mean,auroc_std,acc_mean,acc_std
53,last,0.9975877409787444,0.004037004380454995,0.9767722473604825,0.014554466653301679
54,last,0.9975877409787444,0.004037004380454995,0.9767722473604825,0.014554466653301679
55,last,0.996895699456253,0.005407584257074426,0.9767722473604825,0.014554466653301679
56,last,0.996895699456253,0.005407584257074426,0.9767722473604825,0.014554466653301679
57,last,0.9958576371725162,0.007472792933332287,0.9767722473604825,0.014554466653301679
58,last,0.9958576371725162,0.007472792933332287,0.9767722473604825,0.014554466653301679
59,last,0.9958576371725162,0.007472792933332287,0.9767722473604825,0.014554466653301679
60,last,0.9958576371725162,0.007472792933332287,0.9767722473604825,0.014554466653301679
61,last,0.9965397923875432,0.0069204152249135115,0.9806184012066363,0.01240246464754107
62,last,0.9962036579337618,0.006783649635537139,0.9806184012066363,0.01240246464754107
63,last,0.9962036579337618,0.006783649635537139,0.9806184012066363,0.01240246464754107
64,last,0.9965496786950074,0.00609516312076133,0.9806184012066363,0.01240246464754107
0,mean,0.8876580436096008,0.04761556715180227,0.771342383107089,0.056762136391401
1,mean,0.8959218981710331,0.04916558709187038,0.7946455505279035,0.062042856434647076
2,mean,0.9025924095128248,0.042376131825991634,0.8216440422322775,0.07022205558871908
3,mean,0.8844702586917119,0.04852815253299826,0.8062594268476622,0.08305951341813934
4,mean,0.8718932278793868,0.053362992764500586,0.7829562594268477,0.10012362430108947
5,mean,0.8918201790520129,0.05255500983022869,0.7944947209653093,0.07032686136343506
6,mean,0.8996336573845223,0.04137095263516717,0.8023378582202112,0.04501978207904098
7,mean,0.8961267644312627,0.037642079250169096,0.8062594268476623,0.05615864875391111
8,mean,0.8882583621683968,0.04573954944277099,0.7868778280542987,0.05613889692594884
9,mean,0.8934508705442961,0.04631638329552559,0.7944947209653093,0.06253290710219647
10,mean,0.9058526940187839,0.040804009157629634,0.814027149321267,0.059634640656627734
11,mean,0.9189476574943705,0.038759805651316474,0.8294117647058823,0.05318672563317764
12,mean,0.9240319657274675,0.03590117343037875,0.8411010558069382,0.052995507394485025
13,mean,0.9426242653924314,0.028810426612031807,0.8644042232277526,0.034678993335022404
14,mean,0.9493815565441863,0.022975192694490148,0.8721719457013574,0.04001392030666814
15,mean,0.9639001482946119,0.019167186797044072,0.8953242835595777,0.0341334998170288
16,mean,0.9625440764541111,0.023802491519672425,0.8953242835595775,0.03189305278075877
17,mean,0.9674542758279783,0.02418204952085208,0.9030165912518854,0.033001528976089656
18,mean,0.971450541000714,0.025155127724499925,0.9107843137254903,0.026764917314900143
19,mean,0.9694414236282748,0.025094038594294057,0.9107843137254903,0.029398805978411453
20,mean,0.9684714670181798,0.023244346333049677,0.9030920060331826,0.024819370023794397
