base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
3hop_multi_stage_geometry_0009,baseline,3,wrong_percentage_base,False,True,0.9231773368650179,0.30912591474076084,True,0
3hop_multi_stage_geometry_0009,reprompt,3,wrong_percentage_base,False,True,0.9231773368650179,0.30912591474076084,True,1
3hop_multi_stage_geometry_0009,replace_prior,3,wrong_percentage_base,False,False,0.004115470620221034,0.0013720430681062757,False,1
3hop_multi_stage_geometry_0009,branch_and_pick,3,wrong_percentage_base,False,True,0.004115470620221034,0.0014022775363533649,False,1
3hop_percentage_chain_0048,baseline,3,magnitude_error,False,False,0.9997870856392733,0.666040953903606,True,0
3hop_percentage_chain_0048,reprompt,3,magnitude_error,False,False,0.9997870856392733,0.666040953903606,True,2
3hop_percentage_chain_0048,replace_prior,3,magnitude_error,False,False,0.999992550300797,0.35437392900067755,True,2
3hop_percentage_chain_0048,branch_and_pick,3,magnitude_error,False,False,0.9576029229792816,0.38447593178592276,True,2
2hop_arithmetic_0044,baseline,2,wrong_percentage_base,False,False,0.9999817420381915,0.5041268610912182,True,0
2hop_arithmetic_0044,reprompt,2,wrong_percentage_base,False,False,0.9999817420381915,0.5041268610912182,True,1
2hop_arithmetic_0044,replace_prior,2,wrong_percentage_base,False,False,0.33454743906883827,0.17140970960654162,False,1
2hop_arithmetic_0044,branch_and_pick,2,wrong_percentage_base,False,False,0.4082419312100961,0.20825695567717054,False,1
4hop_nested_fractions_0009,baseline,4,wrong_percentage_base,True,False,0.999934346118171,0.9666334601497548,True,0
4hop_nested_fractions_0009,reprompt,4,wrong_percentage_base,True,False,0.999934346118171,0.9666334601497548,True,3
4hop_nested_fractions_0009,replace_prior,4,wrong_percentage_base,False,False,0.9999997198973537,0.9563477209527425,True,3
4hop_nested_fractions_0009,branch_and_pick,4,wrong_percentage_base,True,False,0.9853653028936414,0.6790355574522624,True,3
2hop_counting_0007,baseline,2,wrong_unit,False,False,0.06500351231932511,0.055710916615682345,False,0
2hop_counting_0007,reprompt,2,wrong_unit,False,False,0.06500351231932511,0.055710916615682345,False,0
2hop_counting_0007,replace_prior,2,wrong_unit,False,False,0.06500351231932511,0.055710916615682345,False,0
2hop_counting_0007,branch_and_pick,2,wrong_unit,False,False,0.06500351231932511,0.055710916615682345,False,0
3hop_percentage_chain_0002,baseline,3,wrong_unit,False,False,0.9999976307995012,0.6667449707504903,True,0
3hop_percentage_chain_0002,reprompt,3,wrong_unit,False,False,0.9999976307995012,0.6667449707504903,True,2
3hop_percentage_chain_0002,replace_prior,3,wrong_unit,False,False,0.9660710015306256,0.48441722174644103,True,2
3hop_percentage_chain_0002,branch_and_pick,3,wrong_unit,False,False,0.9990706496399309,0.6649289562940816,True,2
3hop_percentage_chain_0022,baseline,3,wrong_unit,True,False,0.999998239863875,0.6672025382117869,True,0
3hop_percentage_chain_0022,reprompt,3,wrong_unit,False,False,0.999998239863875,0.6672025382117869,True,2
3hop_percentage_chain_0022,replace_prior,3,wrong_unit,False,False,0.9999997485093963,0.6055562252737546,True,2
3hop_percentage_chain_0022,branch_and_pick,3,wrong_unit,False,False,0.9970658184936088,0.6645854167592705,True,2
4hop_nested_fractions_0018,baseline,4,magnitude_error,True,False,0.9999985627577794,0.8612692379145956,True,0
4hop_nested_fractions_0018,reprompt,4,magnitude_error,True,False,0.9999985627577794,0.8612692379145956,True,3
4hop_nested_fractions_0018,replace_prior,4,magnitude_error,False,False,0.9999996080008193,0.7736400792029579,True,3
4hop_nested_fractions_0018,branch_and_pick,4,magnitude_error,True,False,0.9999972442673298,0.752340342335795,True,3
3hop_compound_rate_0043,baseline,3,magnitude_error,False,False,0.9999897558154617,0.6666346193949546,True,0
3hop_compound_rate_0043,reprompt,3,magnitude_error,False,False,0.9999897558154617,0.6666346193949546,True,2
3hop_compound_rate_0043,replace_prior,3,magnitude_error,False,False,0.00017033923271007195,6.522024545243111e-05,False,1
3hop_compound_rate_0043,branch_and_pick,3,magnitude_error,False,False,0.8650224025923328,0.5329199706506144,True,2
4hop_multi_stage_geometry_4_0004,baseline,4,wrong_percentage_base,True,False,0.995817987059276,0.6173379290900991,True,0
4hop_multi_stage_geometry_4_0004,reprompt,4,wrong_percentage_base,True,False,0.995817987059276,0.6173379290900991,True,2
4hop_multi_stage_geometry_4_0004,replace_prior,4,wrong_percentage_base,True,False,0.37267285037281744,0.10510378390097598,False,1
4hop_multi_stage_geometry_4_0004,branch_and_pick,4,wrong_percentage_base,True,False,0.6358658851850366,0.28057092903656927,False,2
2hop_counting_0029,baseline,2,wrong_percentage_base,False,False,0.9966595904703043,0.5977234910538332,True,0
2hop_counting_0029,reprompt,2,wrong_percentage_base,False,False,0.9966595904703043,0.5977234910538332,True,1
2hop_counting_0029,replace_prior,2,wrong_percentage_base,False,False,0.9680986821079426,0.5834430368726522,True,1
2hop_counting_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.19878739163736192,0.0995635696988857,False,1
2hop_percentage_0012,baseline,2,wrong_unit,False,False,0.34818470696683707,0.29128512175487076,False,0
2hop_percentage_0012,reprompt,2,wrong_unit,False,False,0.34818470696683707,0.29128512175487076,False,0
2hop_percentage_0012,replace_prior,2,wrong_unit,False,False,0.34818470696683707,0.29128512175487076,False,0
