base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
3hop_multi_stage_geometry_0009,baseline,3,wrong_percentage_base,False,False,0.9998069431738809,0.7046887731504107,True,0
3hop_multi_stage_geometry_0009,reprompt,3,wrong_percentage_base,False,False,0.9998069431738809,0.7046887731504107,True,1
3hop_multi_stage_geometry_0009,replace_prior,3,wrong_percentage_base,False,False,0.6023275980279845,0.22352923305025452,False,1
3hop_multi_stage_geometry_0009,branch_and_pick,3,wrong_percentage_base,False,False,0.998210133081932,0.7041565031197609,True,1
3hop_percentage_chain_0048,baseline,3,magnitude_error,False,False,0.9999883291281362,0.6909488437593966,True,0
3hop_percentage_chain_0048,reprompt,3,magnitude_error,False,False,0.9999883291281362,0.6909488437593966,True,2
3hop_percentage_chain_0048,replace_prior,3,magnitude_error,False,False,0.07331453047021763,0.03395806277985902,False,1
3hop_percentage_chain_0048,branch_and_pick,3,magnitude_error,False,False,0.9999581659823245,0.6906640060766557,True,2
2hop_arithmetic_0044,baseline,2,wrong_percentage_base,False,False,0.9994540724298038,0.7754325825544086,True,0
2hop_arithmetic_0044,reprompt,2,wrong_percentage_base,False,False,0.9994540724298038,0.7754325825544086,True,1
2hop_arithmetic_0044,replace_prior,2,wrong_percentage_base,False,False,0.5514110926790134,0.38755435215663614,False,1
2hop_arithmetic_0044,branch_and_pick,2,wrong_percentage_base,False,False,0.9985444292819131,0.7749777609804633,True,1
4hop_nested_fractions_0009,baseline,4,wrong_percentage_base,False,False,0.9999432768135802,0.6940627908164799,True,0
4hop_nested_fractions_0009,reprompt,4,wrong_percentage_base,False,False,0.9999432768135802,0.6940627908164799,True,3
4hop_nested_fractions_0009,replace_prior,4,wrong_percentage_base,False,False,0.9416670514225973,0.5970588093038102,True,1
4hop_nested_fractions_0009,branch_and_pick,4,wrong_percentage_base,False,False,0.9994909914476326,0.45975232490523543,True,3
2hop_counting_0007,baseline,2,wrong_unit,False,False,0.9914726248808029,0.8491737391120464,True,0
2hop_counting_0007,reprompt,2,wrong_unit,False,False,0.9914726248808029,0.8491737391120464,True,1
2hop_counting_0007,replace_prior,2,wrong_unit,False,False,0.7068748533432898,0.5928500076407465,False,1
